img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2007/JPEGImages/008588.jpg,"[13, 13, 13, 13, 13]","[[289.0, 237.0, 23.0, 45.0], [319.0, 200.0, 51.0, 20.0], [277.0, 160.0, 24.0, 26.0], [471.0, 291.0, 29.0, 21.0], [320.0, 176.0, 23.0, 16.0]]"
VOCdevkit/VOC2007/JPEGImages/006100.jpg,"[8, 0, 0, 6, 10]","[[317.0, 144.0, 183.0, 203.0], [106.0, 53.0, 63.0, 50.0], [250.0, 107.0, 41.0, 51.0], [183.0, 128.0, 55.0, 85.0], [141.0, 163.0, 57.0, 37.0]]"
VOCdevkit/VOC2007/JPEGImages/004837.jpg,"[8, 6]","[[273.0, 138.0, 227.0, 182.0], [67.0, 166.0, 186.0, 191.0]]"
VOCdevkit/VOC2007/JPEGImages/005144.jpg,[7],"[[1.0, 12.0, 330.0, 488.0]]"
VOCdevkit/VOC2007/JPEGImages/009947.jpg,"[17, 7]","[[115.0, 92.0, 135.0, 229.0], [165.0, 288.0, 21.0, 24.0]]"
VOCdevkit/VOC2007/JPEGImages/009068.jpg,"[8, 6, 6, 7, 7, 0]","[[344.0, 205.0, 156.0, 170.0], [131.0, 217.0, 162.0, 120.0], [5.0, 232.0, 72.0, 67.0], [284.0, 160.0, 153.0, 175.0], [1.0, 205.0, 282.0, 139.0], [320.0, 181.0, 49.0, 59.0]]"
VOCdevkit/VOC2007/JPEGImages/005584.jpg,[15],"[[334.0, 192.0, 154.0, 127.0]]"
VOCdevkit/VOC2007/JPEGImages/005979.jpg,"[15, 7, 7]","[[26.0, 9.0, 461.0, 322.0], [393.0, 1.0, 45.0, 115.0], [337.0, 1.0, 39.0, 96.0]]"
VOCdevkit/VOC2007/JPEGImages/004718.jpg,"[11, 7, 7]","[[1.0, 1.0, 48.0, 101.0], [95.0, 7.0, 245.0, 334.0], [45.0, 1.0, 454.0, 373.0]]"
VOCdevkit/VOC2007/JPEGImages/005440.jpg,[14],"[[1.0, 176.0, 443.0, 67.0]]"
VOCdevkit/VOC2007/JPEGImages/003667.jpg,[4],"[[16.0, 45.0, 405.0, 400.0]]"
VOCdevkit/VOC2007/JPEGImages/009279.jpg,"[6, 0, 16, 16]","[[342.0, 168.0, 158.0, 258.0], [159.0, 79.0, 49.0, 102.0], [187.0, 82.0, 90.0, 108.0], [286.0, 77.0, 97.0, 108.0]]"
VOCdevkit/VOC2007/JPEGImages/005052.jpg,"[7, 7, 11]","[[1.0, 11.0, 160.0, 485.0], [147.0, 141.0, 178.0, 359.0], [44.0, 243.0, 38.0, 103.0]]"
VOCdevkit/VOC2007/JPEGImages/000042.jpg,"[14, 14]","[[263.0, 32.0, 237.0, 263.0], [1.0, 36.0, 234.0, 263.0]]"
VOCdevkit/VOC2007/JPEGImages/005246.jpg,[13],"[[84.0, 48.0, 409.0, 339.0]]"
VOCdevkit/VOC2007/JPEGImages/001288.jpg,"[4, 4, 4]","[[68.0, 76.0, 358.0, 133.0], [357.0, 272.0, 140.0, 45.0], [196.0, 272.0, 120.0, 42.0]]"
VOCdevkit/VOC2007/JPEGImages/005469.jpg,[3],"[[43.0, 101.0, 457.0, 232.0]]"
VOCdevkit/VOC2007/JPEGImages/006330.jpg,"[15, 15, 15, 15, 15, 15, 15, 9]","[[313.0, 301.0, 81.0, 37.0], [415.0, 307.0, 54.0, 38.0], [442.0, 307.0, 58.0, 56.0], [120.0, 307.0, 69.0, 32.0], [80.0, 304.0, 44.0, 28.0], [226.0, 312.0, 44.0, 21.0], [12.0, 306.0, 28.0, 16.0], [106.0, 277.0, 121.0, 57.0]]"
VOCdevkit/VOC2007/JPEGImages/000180.jpg,[15],"[[14.0, 110.0, 482.0, 246.0]]"
VOCdevkit/VOC2007/JPEGImages/001430.jpg,"[12, 7, 7, 7, 0, 16, 0]","[[1.0, 269.0, 249.0, 105.0], [100.0, 154.0, 135.0, 132.0], [211.0, 146.0, 92.0, 206.0], [245.0, 154.0, 153.0, 220.0], [56.0, 174.0, 44.0, 46.0], [316.0, 1.0, 102.0, 65.0], [344.0, 83.0, 84.0, 131.0]]"
VOCdevkit/VOC2007/JPEGImages/008698.jpg,[7],"[[2.0, 29.0, 285.0, 471.0]]"
VOCdevkit/VOC2007/JPEGImages/005664.jpg,"[7, 7, 7, 7]","[[206.0, 16.0, 159.0, 187.0], [82.0, 19.0, 330.0, 356.0], [1.0, 16.0, 152.0, 359.0], [454.0, 1.0, 46.0, 79.0]]"
VOCdevkit/VOC2007/JPEGImages/007601.jpg,"[15, 15]","[[19.0, 68.0, 463.0, 231.0], [2.0, 91.0, 48.0, 90.0]]"
VOCdevkit/VOC2007/JPEGImages/006747.jpg,[2],"[[139.0, 3.0, 202.0, 331.0]]"
VOCdevkit/VOC2007/JPEGImages/009532.jpg,"[15, 7, 7, 7, 7, 7]","[[328.0, 211.0, 94.0, 77.0], [427.0, 198.0, 27.0, 76.0], [455.0, 188.0, 28.0, 87.0], [486.0, 191.0, 14.0, 83.0], [118.0, 183.0, 34.0, 87.0], [179.0, 117.0, 29.0, 37.0]]"
VOCdevkit/VOC2007/JPEGImages/005606.jpg,"[11, 7, 7, 7, 7]","[[10.0, 145.0, 86.0, 156.0], [10.0, 41.0, 281.0, 332.0], [100.0, 67.0, 395.0, 306.0], [20.0, 84.0, 55.0, 60.0], [65.0, 109.0, 52.0, 63.0]]"
VOCdevkit/VOC2007/JPEGImages/005845.jpg,"[5, 7]","[[1.0, 207.0, 269.0, 142.0], [236.0, 2.0, 264.0, 347.0]]"
VOCdevkit/VOC2007/JPEGImages/009422.jpg,[13],"[[2.0, 2.0, 479.0, 323.0]]"
VOCdevkit/VOC2007/JPEGImages/000211.jpg,[19],"[[48.0, 262.0, 196.0, 87.0]]"
VOCdevkit/VOC2007/JPEGImages/006543.jpg,[13],"[[174.0, 25.0, 135.0, 135.0]]"
VOCdevkit/VOC2007/JPEGImages/001050.jpg,"[7, 18]","[[235.0, 126.0, 62.0, 115.0], [234.0, 174.0, 61.0, 95.0]]"
VOCdevkit/VOC2007/JPEGImages/003549.jpg,"[18, 18]","[[4.0, 41.0, 188.0, 161.0], [159.0, 48.0, 191.0, 167.0]]"
VOCdevkit/VOC2007/JPEGImages/007571.jpg,"[7, 7, 18, 18]","[[136.0, 100.0, 116.0, 177.0], [255.0, 83.0, 110.0, 180.0], [132.0, 188.0, 136.0, 131.0], [266.0, 181.0, 89.0, 127.0]]"
VOCdevkit/VOC2007/JPEGImages/001717.jpg,"[16, 7, 7, 6]","[[1.0, 111.0, 57.0, 58.0], [371.0, 160.0, 105.0, 244.0], [227.0, 99.0, 138.0, 305.0], [146.0, 207.0, 117.0, 159.0]]"
VOCdevkit/VOC2007/JPEGImages/000269.jpg,"[11, 11, 11, 11, 11, 7, 7, 7, 7, 7]","[[185.0, 264.0, 20.0, 56.0], [298.0, 245.0, 28.0, 67.0], [240.0, 1.0, 21.0, 25.0], [157.0, 1.0, 17.0, 26.0], [139.0, 1.0, 16.0, 27.0], [227.0, 56.0, 270.0, 157.0], [91.0, 59.0, 154.0, 202.0], [37.0, 134.0, 166.0, 198.0], [226.0, 75.0, 187.0, 199.0], [258.0, 114.0, 219.0, 218.0]]"
VOCdevkit/VOC2007/JPEGImages/001860.jpg,"[6, 13, 13, 13, 13, 13, 13, 13]","[[133.0, 29.0, 206.0, 233.0], [139.0, 40.0, 33.0, 31.0], [181.0, 104.0, 23.0, 26.0], [155.0, 194.0, 77.0, 41.0], [21.0, 213.0, 34.0, 32.0], [84.0, 202.0, 35.0, 36.0], [54.0, 218.0, 33.0, 34.0], [112.0, 209.0, 31.0, 37.0]]"
VOCdevkit/VOC2007/JPEGImages/003228.jpg,"[15, 7, 10, 9, 9, 7, 7, 7]","[[305.0, 104.0, 89.0, 79.0], [453.0, 112.0, 29.0, 63.0], [11.0, 227.0, 69.0, 98.0], [2.0, 37.0, 215.0, 163.0], [205.0, 84.0, 90.0, 78.0], [403.0, 122.0, 11.0, 21.0], [302.0, 119.0, 10.0, 21.0], [293.0, 125.0, 9.0, 21.0]]"
VOCdevkit/VOC2007/JPEGImages/008005.jpg,"[19, 19, 19, 19, 19, 10]","[[442.0, 102.0, 58.0, 273.0], [1.0, 64.0, 301.0, 311.0], [53.0, 2.0, 34.0, 48.0], [97.0, 1.0, 21.0, 35.0], [1.0, 44.0, 418.0, 135.0], [336.0, 179.0, 90.0, 71.0]]"
VOCdevkit/VOC2007/JPEGImages/007527.jpg,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[[28.0, 372.0, 32.0, 32.0], [237.0, 377.0, 79.0, 48.0], [284.0, 390.0, 71.0, 38.0], [313.0, 390.0, 130.0, 41.0], [210.0, 389.0, 30.0, 27.0], [182.0, 380.0, 51.0, 37.0], [157.0, 384.0, 34.0, 30.0], [133.0, 382.0, 44.0, 29.0], [108.0, 381.0, 41.0, 27.0], [79.0, 382.0, 32.0, 23.0], [73.0, 382.0, 14.0, 22.0], [60.0, 379.0, 23.0, 25.0]]"
VOCdevkit/VOC2007/JPEGImages/001149.jpg,"[8, 16, 0]","[[148.0, 138.0, 255.0, 164.0], [75.0, 85.0, 71.0, 68.0], [1.0, 7.0, 141.0, 368.0]]"
VOCdevkit/VOC2007/JPEGImages/007621.jpg,"[3, 3]","[[301.0, 102.0, 110.0, 100.0], [175.0, 113.0, 110.0, 96.0]]"
VOCdevkit/VOC2007/JPEGImages/008218.jpg,"[7, 7, 7]","[[194.0, 90.0, 301.0, 285.0], [124.0, 334.0, 40.0, 41.0], [100.0, 273.0, 39.0, 88.0]]"
VOCdevkit/VOC2007/JPEGImages/006995.jpg,[6],"[[243.0, 174.0, 96.0, 165.0]]"
VOCdevkit/VOC2007/JPEGImages/000035.jpg,"[7, 7, 7, 12]","[[1.0, 96.0, 190.0, 265.0], [218.0, 98.0, 247.0, 220.0], [468.0, 195.0, 32.0, 122.0], [3.0, 304.0, 497.0, 71.0]]"
VOCdevkit/VOC2007/JPEGImages/007467.jpg,[14],"[[2.0, 124.0, 282.0, 84.0]]"
VOCdevkit/VOC2007/JPEGImages/007939.jpg,[19],"[[101.0, 256.0, 232.0, 217.0]]"
VOCdevkit/VOC2007/JPEGImages/004011.jpg,[15],"[[87.0, 97.0, 328.0, 170.0]]"
VOCdevkit/VOC2007/JPEGImages/009516.jpg,[5],"[[17.0, 62.0, 358.0, 438.0]]"
VOCdevkit/VOC2007/JPEGImages/009667.jpg,[18],"[[144.0, 186.0, 241.0, 162.0]]"
VOCdevkit/VOC2007/JPEGImages/006174.jpg,"[10, 10]","[[49.0, 76.0, 339.0, 298.0], [1.0, 99.0, 134.0, 276.0]]"
VOCdevkit/VOC2007/JPEGImages/003874.jpg,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[[20.0, 308.0, 43.0, 23.0], [462.0, 241.0, 14.0, 21.0], [411.0, 207.0, 17.0, 13.0], [298.0, 200.0, 19.0, 19.0], [4.0, 254.0, 18.0, 8.0], [17.0, 244.0, 13.0, 9.0], [129.0, 287.0, 17.0, 14.0], [100.0, 294.0, 48.0, 30.0], [219.0, 216.0, 9.0, 11.0]]"
VOCdevkit/VOC2007/JPEGImages/006203.jpg,"[15, 15]","[[46.0, 366.0, 229.0, 92.0], [12.0, 351.0, 53.0, 44.0]]"
VOCdevkit/VOC2007/JPEGImages/003403.jpg,"[1, 7]","[[71.0, 43.0, 425.0, 247.0], [170.0, 18.0, 160.0, 190.0]]"
VOCdevkit/VOC2007/JPEGImages/001630.jpg,"[7, 7, 7, 7, 7, 18, 18]","[[26.0, 14.0, 28.0, 100.0], [190.0, 27.0, 78.0, 187.0], [74.0, 95.0, 126.0, 263.0], [155.0, 196.0, 188.0, 304.0], [333.0, 32.0, 40.0, 223.0], [85.0, 231.0, 115.0, 197.0], [149.0, 358.0, 191.0, 142.0]]"
VOCdevkit/VOC2007/JPEGImages/007308.jpg,"[1, 7, 1, 7]","[[17.0, 69.0, 285.0, 397.0], [94.0, 70.0, 142.0, 208.0], [204.0, 288.0, 94.0, 122.0], [195.0, 269.0, 72.0, 86.0]]"
VOCdevkit/VOC2007/JPEGImages/002124.jpg,"[8, 6, 16]","[[333.0, 217.0, 143.0, 116.0], [266.0, 174.0, 89.0, 103.0], [80.0, 171.0, 59.0, 52.0]]"
VOCdevkit/VOC2007/JPEGImages/008483.jpg,[15],"[[202.0, 137.0, 146.0, 49.0]]"
VOCdevkit/VOC2007/JPEGImages/003293.jpg,[10],"[[2.0, 86.0, 331.0, 414.0]]"
VOCdevkit/VOC2007/JPEGImages/003599.jpg,[18],"[[126.0, 34.0, 250.0, 293.0]]"
VOCdevkit/VOC2007/JPEGImages/001397.jpg,[10],"[[128.0, 121.0, 86.0, 142.0]]"
VOCdevkit/VOC2007/JPEGImages/002392.jpg,[17],"[[60.0, 106.0, 352.0, 71.0]]"
VOCdevkit/VOC2007/JPEGImages/002919.jpg,[13],"[[27.0, 4.0, 336.0, 357.0]]"
VOCdevkit/VOC2007/JPEGImages/006230.jpg,[10],"[[1.0, 33.0, 486.0, 323.0]]"
VOCdevkit/VOC2007/JPEGImages/003355.jpg,"[7, 15, 15, 15]","[[226.0, 122.0, 150.0, 154.0], [2.0, 2.0, 322.0, 240.0], [329.0, 2.0, 171.0, 132.0], [220.0, 53.0, 266.0, 122.0]]"
VOCdevkit/VOC2007/JPEGImages/003159.jpg,"[7, 7, 7, 11, 11, 11]","[[330.0, 84.0, 118.0, 232.0], [52.0, 97.0, 139.0, 197.0], [1.0, 63.0, 40.0, 235.0], [266.0, 218.0, 21.0, 68.0], [248.0, 200.0, 21.0, 68.0], [188.0, 294.0, 31.0, 66.0]]"
VOCdevkit/VOC2007/JPEGImages/003284.jpg,"[17, 0, 6, 12, 7, 8, 10]","[[324.0, 221.0, 121.0, 93.0], [336.0, 186.0, 105.0, 41.0], [61.0, 255.0, 115.0, 120.0], [1.0, 278.0, 116.0, 97.0], [61.0, 172.0, 172.0, 200.0], [443.0, 262.0, 57.0, 113.0], [345.0, 303.0, 98.0, 72.0]]"
VOCdevkit/VOC2007/JPEGImages/008883.jpg,"[9, 9, 9]","[[155.0, 220.0, 163.0, 65.0], [333.0, 225.0, 75.0, 59.0], [458.0, 219.0, 42.0, 65.0]]"
VOCdevkit/VOC2007/JPEGImages/007723.jpg,"[4, 7]","[[55.0, 93.0, 375.0, 194.0], [455.0, 104.0, 45.0, 216.0]]"
VOCdevkit/VOC2007/JPEGImages/003359.jpg,"[15, 15]","[[22.0, 31.0, 404.0, 334.0], [342.0, 37.0, 158.0, 192.0]]"
VOCdevkit/VOC2007/JPEGImages/004193.jpg,"[16, 11, 11, 6]","[[144.0, 187.0, 102.0, 100.0], [277.0, 70.0, 12.0, 41.0], [290.0, 68.0, 15.0, 39.0], [216.0, 289.0, 164.0, 86.0]]"
VOCdevkit/VOC2007/JPEGImages/009917.jpg,"[12, 6, 6, 7, 7, 11]","[[11.0, 246.0, 489.0, 129.0], [252.0, 123.0, 146.0, 95.0], [13.0, 124.0, 180.0, 136.0], [2.0, 25.0, 204.0, 228.0], [302.0, 51.0, 150.0, 193.0], [450.0, 95.0, 50.0, 242.0]]"
VOCdevkit/VOC2007/JPEGImages/005840.jpg,"[7, 7, 7, 7, 7]","[[1.0, 136.0, 117.0, 364.0], [77.0, 160.0, 168.0, 340.0], [212.0, 160.0, 91.0, 340.0], [326.0, 180.0, 167.0, 320.0], [258.0, 165.0, 123.0, 335.0]]"
VOCdevkit/VOC2007/JPEGImages/006819.jpg,"[12, 6, 6, 6, 6]","[[92.0, 185.0, 217.0, 148.0], [97.0, 167.0, 49.0, 123.0], [129.0, 178.0, 77.0, 150.0], [217.0, 209.0, 69.0, 128.0], [17.0, 158.0, 46.0, 101.0]]"
VOCdevkit/VOC2007/JPEGImages/007021.jpg,"[6, 6, 11, 11, 12]","[[99.0, 18.0, 110.0, 109.0], [271.0, 34.0, 126.0, 120.0], [280.0, 52.0, 25.0, 114.0], [304.0, 55.0, 34.0, 113.0], [3.0, 109.0, 477.0, 260.0]]"
VOCdevkit/VOC2007/JPEGImages/008744.jpg,"[7, 1]","[[125.0, 128.0, 140.0, 197.0], [131.0, 180.0, 139.0, 203.0]]"
VOCdevkit/VOC2007/JPEGImages/009163.jpg,"[9, 15, 9, 15]","[[177.0, 66.0, 242.0, 100.0], [22.0, 110.0, 154.0, 84.0], [470.0, 50.0, 30.0, 124.0], [2.0, 112.0, 27.0, 57.0]]"
VOCdevkit/VOC2007/JPEGImages/001079.jpg,"[7, 7, 7, 7, 7, 0, 12]","[[188.0, 131.0, 97.0, 130.0], [256.0, 147.0, 119.0, 122.0], [372.0, 146.0, 103.0, 173.0], [121.0, 138.0, 96.0, 145.0], [2.0, 140.0, 142.0, 214.0], [195.0, 1.0, 66.0, 164.0], [1.0, 247.0, 479.0, 128.0]]"
VOCdevkit/VOC2007/JPEGImages/007292.jpg,"[4, 7]","[[1.0, 74.0, 499.0, 256.0], [479.0, 310.0, 20.0, 31.0]]"
VOCdevkit/VOC2007/JPEGImages/000446.jpg,"[7, 7]","[[130.0, 167.0, 100.0, 309.0], [81.0, 86.0, 163.0, 386.0]]"
VOCdevkit/VOC2007/JPEGImages/009684.jpg,"[8, 7]","[[192.0, 148.0, 308.0, 227.0], [57.0, 64.0, 323.0, 311.0]]"
VOCdevkit/VOC2007/JPEGImages/008564.jpg,"[1, 1]","[[199.0, 195.0, 197.0, 113.0], [3.0, 198.0, 136.0, 86.0]]"
VOCdevkit/VOC2007/JPEGImages/009580.jpg,[14],"[[85.0, 153.0, 224.0, 77.0]]"
VOCdevkit/VOC2007/JPEGImages/009175.jpg,"[5, 0]","[[132.0, 57.0, 199.0, 102.0], [248.0, 177.0, 187.0, 163.0]]"
VOCdevkit/VOC2007/JPEGImages/009472.jpg,[4],"[[160.0, 78.0, 336.0, 142.0]]"
VOCdevkit/VOC2007/JPEGImages/000229.jpg,"[12, 7, 7, 7, 7, 7, 7, 7, 11, 11, 6]","[[95.0, 209.0, 326.0, 166.0], [399.0, 219.0, 87.0, 152.0], [341.0, 161.0, 91.0, 137.0], [384.0, 135.0, 53.0, 68.0], [239.0, 131.0, 98.0, 80.0], [148.0, 144.0, 63.0, 111.0], [81.0, 160.0, 116.0, 167.0], [2.0, 188.0, 105.0, 187.0], [354.0, 301.0, 28.0, 69.0], [39.0, 124.0, 15.0, 37.0], [461.0, 189.0, 39.0, 93.0]]"
VOCdevkit/VOC2007/JPEGImages/009155.jpg,[16],"[[143.0, 37.0, 194.0, 148.0]]"
VOCdevkit/VOC2007/JPEGImages/000973.jpg,[18],"[[30.0, 51.0, 458.0, 280.0]]"
VOCdevkit/VOC2007/JPEGImages/003200.jpg,"[4, 4]","[[213.0, 209.0, 243.0, 63.0], [1.0, 68.0, 227.0, 220.0]]"
VOCdevkit/VOC2007/JPEGImages/009080.jpg,"[13, 13]","[[351.0, 151.0, 61.0, 28.0], [79.0, 78.0, 95.0, 110.0]]"
VOCdevkit/VOC2007/JPEGImages/006357.jpg,"[17, 17, 17]","[[130.0, 359.0, 159.0, 81.0], [129.0, 366.0, 37.0, 14.0], [173.0, 366.0, 46.0, 15.0]]"
VOCdevkit/VOC2007/JPEGImages/001457.jpg,"[8, 6]","[[136.0, 121.0, 214.0, 143.0], [432.0, 212.0, 68.0, 163.0]]"
VOCdevkit/VOC2007/JPEGImages/001292.jpg,"[11, 7, 7, 7, 15]","[[363.0, 180.0, 49.0, 164.0], [61.0, 63.0, 247.0, 275.0], [242.0, 45.0, 24.0, 58.0], [186.0, 69.0, 29.0, 20.0], [154.0, 62.0, 71.0, 35.0]]"
VOCdevkit/VOC2007/JPEGImages/000610.jpg,[4],"[[50.0, 83.0, 450.0, 202.0]]"
VOCdevkit/VOC2007/JPEGImages/004229.jpg,"[2, 7]","[[36.0, 156.0, 194.0, 96.0], [108.0, 116.0, 99.0, 127.0]]"
VOCdevkit/VOC2007/JPEGImages/005590.jpg,"[5, 5, 5]","[[21.0, 75.0, 288.0, 241.0], [234.0, 59.0, 99.0, 193.0], [314.0, 47.0, 186.0, 269.0]]"
VOCdevkit/VOC2007/JPEGImages/001938.jpg,[7],"[[3.0, 3.0, 497.0, 372.0]]"
VOCdevkit/VOC2007/JPEGImages/008390.jpg,"[7, 7, 6]","[[54.0, 230.0, 247.0, 220.0], [32.0, 117.0, 257.0, 383.0], [31.0, 111.0, 304.0, 378.0]]"
VOCdevkit/VOC2007/JPEGImages/001777.jpg,"[11, 6, 6, 12, 6, 0, 11]","[[395.0, 46.0, 48.0, 152.0], [430.0, 57.0, 70.0, 114.0], [64.0, 58.0, 110.0, 61.0], [5.0, 99.0, 492.0, 235.0], [163.0, 22.0, 146.0, 91.0], [93.0, 1.0, 101.0, 59.0], [398.0, 114.0, 36.0, 105.0]]"
VOCdevkit/VOC2007/JPEGImages/002896.jpg,[13],"[[124.0, 71.0, 129.0, 429.0]]"
VOCdevkit/VOC2007/JPEGImages/001882.jpg,"[8, 6]","[[5.0, 103.0, 205.0, 120.0], [291.0, 163.0, 107.0, 110.0]]"
VOCdevkit/VOC2007/JPEGImages/004329.jpg,"[15, 15, 15, 7, 7, 7, 7, 7, 7]","[[440.0, 176.0, 45.0, 36.0], [350.0, 133.0, 89.0, 95.0], [198.0, 181.0, 97.0, 77.0], [82.0, 163.0, 44.0, 103.0], [166.0, 163.0, 47.0, 146.0], [227.0, 161.0, 41.0, 146.0], [288.0, 158.0, 35.0, 112.0], [345.0, 144.0, 30.0, 127.0], [298.0, 156.0, 78.0, 177.0]]"
VOCdevkit/VOC2007/JPEGImages/001833.jpg,"[18, 7]","[[164.0, 184.0, 167.0, 186.0], [171.0, 83.0, 138.0, 217.0]]"
VOCdevkit/VOC2007/JPEGImages/003259.jpg,"[11, 12, 7, 6, 6, 6]","[[467.0, 243.0, 33.0, 90.0], [2.0, 274.0, 498.0, 59.0], [97.0, 53.0, 201.0, 245.0], [11.0, 177.0, 100.0, 79.0], [6.0, 156.0, 65.0, 31.0], [104.0, 153.0, 41.0, 27.0]]"
VOCdevkit/VOC2007/JPEGImages/000406.jpg,"[15, 7, 7, 7, 7, 15]","[[54.0, 285.0, 60.0, 28.0], [109.0, 279.0, 16.0, 40.0], [92.0, 291.0, 18.0, 32.0], [237.0, 281.0, 12.0, 28.0], [280.0, 290.0, 11.0, 18.0], [426.0, 292.0, 32.0, 23.0]]"
VOCdevkit/VOC2007/JPEGImages/001676.jpg,[15],"[[30.0, 38.0, 453.0, 181.0]]"
VOCdevkit/VOC2007/JPEGImages/009543.jpg,"[6, 6, 6, 10, 10, 10]","[[395.0, 88.0, 105.0, 230.0], [471.0, 97.0, 29.0, 103.0], [277.0, 109.0, 90.0, 144.0], [181.0, 125.0, 85.0, 104.0], [230.0, 233.0, 114.0, 142.0], [42.0, 255.0, 191.0, 71.0]]"
VOCdevkit/VOC2007/JPEGImages/007413.jpg,"[4, 7]","[[1.0, 1.0, 379.0, 220.0], [135.0, 217.0, 32.0, 74.0]]"
VOCdevkit/VOC2007/JPEGImages/004307.jpg,"[1, 1]","[[171.0, 87.0, 283.0, 175.0], [61.0, 96.0, 234.0, 149.0]]"
VOCdevkit/VOC2007/JPEGImages/009851.jpg,"[1, 1, 7, 7, 7]","[[147.0, 144.0, 165.0, 122.0], [91.0, 136.0, 158.0, 131.0], [221.0, 113.0, 35.0, 95.0], [164.0, 122.0, 45.0, 80.0], [458.0, 168.0, 13.0, 25.0]]"
VOCdevkit/VOC2007/JPEGImages/005093.jpg,"[2, 7, 7]","[[106.0, 163.0, 227.0, 234.0], [202.0, 61.0, 131.0, 269.0], [95.0, 215.0, 33.0, 38.0]]"
VOCdevkit/VOC2007/JPEGImages/007668.jpg,[7],"[[113.0, 91.0, 220.0, 409.0]]"
VOCdevkit/VOC2007/JPEGImages/009230.jpg,"[7, 2]","[[126.0, 46.0, 200.0, 204.0], [1.0, 100.0, 360.0, 275.0]]"
VOCdevkit/VOC2007/JPEGImages/002817.jpg,[0],"[[23.0, 8.0, 358.0, 311.0]]"
VOCdevkit/VOC2007/JPEGImages/001512.jpg,[13],"[[160.0, 130.0, 275.0, 102.0]]"
VOCdevkit/VOC2007/JPEGImages/005732.jpg,"[1, 1, 1, 7, 7, 7]","[[349.0, 232.0, 101.0, 174.0], [249.0, 209.0, 87.0, 199.0], [38.0, 171.0, 157.0, 230.0], [348.0, 166.0, 105.0, 219.0], [229.0, 157.0, 122.0, 217.0], [44.0, 115.0, 129.0, 258.0]]"
VOCdevkit/VOC2007/JPEGImages/007712.jpg,"[2, 7]","[[52.0, 128.0, 210.0, 283.0], [72.0, 42.0, 174.0, 354.0]]"
VOCdevkit/VOC2007/JPEGImages/007566.jpg,"[15, 15, 7, 7, 7, 7]","[[2.0, 30.0, 494.0, 304.0], [90.0, 1.0, 99.0, 69.0], [440.0, 2.0, 56.0, 118.0], [348.0, 37.0, 18.0, 16.0], [185.0, 4.0, 31.0, 31.0], [65.0, 111.0, 96.0, 121.0]]"
VOCdevkit/VOC2007/JPEGImages/002015.jpg,"[0, 0, 0, 0, 0]","[[8.0, 89.0, 116.0, 221.0], [60.0, 25.0, 192.0, 267.0], [137.0, 92.0, 144.0, 260.0], [311.0, 3.0, 189.0, 328.0], [247.0, 3.0, 148.0, 291.0]]"
VOCdevkit/VOC2007/JPEGImages/000671.jpg,[18],"[[48.0, 330.0, 220.0, 141.0]]"
VOCdevkit/VOC2007/JPEGImages/005370.jpg,[17],"[[260.0, 156.0, 91.0, 22.0]]"
VOCdevkit/VOC2007/JPEGImages/006536.jpg,[7],"[[28.0, 194.0, 306.0, 306.0]]"
VOCdevkit/VOC2007/JPEGImages/004498.jpg,[17],"[[126.0, 159.0, 89.0, 125.0]]"
VOCdevkit/VOC2007/JPEGImages/009342.jpg,"[7, 5, 5, 8, 8, 0]","[[75.0, 4.0, 96.0, 283.0], [237.0, 139.0, 140.0, 139.0], [219.0, 121.0, 55.0, 127.0], [194.0, 219.0, 306.0, 156.0], [155.0, 230.0, 99.0, 145.0], [1.0, 214.0, 120.0, 161.0]]"
VOCdevkit/VOC2007/JPEGImages/009823.jpg,[10],"[[3.0, 4.0, 495.0, 370.0]]"
VOCdevkit/VOC2007/JPEGImages/005658.jpg,"[9, 7, 7]","[[40.0, 121.0, 335.0, 291.0], [120.0, 202.0, 51.0, 50.0], [21.0, 249.0, 20.0, 46.0]]"
VOCdevkit/VOC2007/JPEGImages/009375.jpg,"[19, 11, 7]","[[104.0, 141.0, 74.0, 97.0], [128.0, 146.0, 17.0, 42.0], [128.0, 92.0, 119.0, 288.0]]"
VOCdevkit/VOC2007/JPEGImages/001553.jpg,"[18, 18]","[[213.0, 113.0, 84.0, 74.0], [249.0, 330.0, 67.0, 37.0]]"
VOCdevkit/VOC2007/JPEGImages/005829.jpg,"[7, 7, 7]","[[41.0, 15.0, 148.0, 312.0], [174.0, 92.0, 189.0, 235.0], [372.0, 137.0, 128.0, 190.0]]"
VOCdevkit/VOC2007/JPEGImages/000528.jpg,[5],"[[124.0, 68.0, 195.0, 242.0]]"
VOCdevkit/VOC2007/JPEGImages/006055.jpg,"[6, 6, 6, 6, 6]","[[369.0, 168.0, 54.0, 128.0], [412.0, 179.0, 49.0, 127.0], [458.0, 160.0, 34.0, 39.0], [125.0, 149.0, 83.0, 154.0], [27.0, 155.0, 91.0, 154.0]]"
